id_centro_edu,centro_edu,tipo_edu,Pub_Priv,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
1412,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    NICARAGUA                                         ,20,443060.6,4478750.5,40.45747039668554,-3.6715529605880235
1413,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    COLOMBIA                                          ,18,442781.6,4478651.5,40.45655939590914,-3.674834394540046
1414,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,CALLE                    PADRE JESUS ORDOÃÂEZ                               ,1,442562.6,4476889.5,40.44067136206545,-3.6772577522497816
1415,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,CASTILLA            ,6,CHAMARTIN           ,5,CALLE                    SANTA MAGDALENA SOFIA                             ,4,442587.6,4479982.5,40.468536263364776,-3.6772426917040244
1416,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CASTILLA            ,6,CHAMARTIN           ,5,CALLE                    MANUEL FERRERO                                    ,5,441966.6,4479945.5,40.468159800617386,-3.6845641948585963
1417,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    SERRANO                                           ,196,442145.6,4477927.5,40.449993242567565,-3.682268912063238
1418,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    PALMA DEL RIO                                     ,10,441987.6,4479711.5,40.46605329487577,-3.684295099619565
1419,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,PASEO                    LA HABANA                                         ,151,442332.6,4479409.5,40.463356764967614,-3.6801984214726575
1421,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    PUERTO RICO                                       ,8,442819.6,4478290.5,40.453309954698746,-3.6743537376736115
1422,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,PASAJE                   DOÃÂA CARLOTA                                      ,16,443766.6,4477670.5,40.447789298903906,-3.663131159452131
1423,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,CALLE                    CANILLAS                                          ,5,442543.6,4476926.5,40.441003363309875,-3.6774851169901583
1424,AUTOESCUELA,AUTOESCUELA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    PRINCIPE DE VERGARA                               ,208,442584.6,4478001.5,40.45069030745152,-3.6770988810296816
1425,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    ARGA                                              ,13,442236.6,4477851.5,40.44931492795256,-3.6811889207081037
1426,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    EUGENIO SALAZAR                                   ,15,442846.6,4477380.5,40.445114097878495,-3.6739534374798666
1427,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,CALLE                    ALUSTANTE                                         ,1,443144.6,4476993.5,40.44164824364922,-3.6704050099549637
1428,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    JEREZ                                             ,8,442555.6,4479487.5,40.464074871674704,-3.6775753278281784
1429,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    GUATEMALA                                         ,1,442741.6,4478993.5,40.45963753441831,-3.6753369734551895
1430,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,CASTILLA            ,6,CHAMARTIN           ,5,CALLE                    SANTA MAGDALENA SOFIA                             ,4,442587.6,4479982.5,40.468536263364776,-3.6772426917040244
1431,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    DUQUE DE SEVILLA                                  ,5,442355.6,4477038.5,40.44199930107971,-3.67971189434287
1432,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    PUERTO RICO                                       ,8,442835.6,4478284.5,40.45325700446733,-3.6741645147931745
1433,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,PASEO                    LA HABANA                                         ,87,442215.6,4478743.5,40.45734901155616,-3.6815177329108666
1434,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,AVENIDA                  DOCTOR ARCE                                       ,15,442064.6,4477493.5,40.44607792881417,-3.6831844782537724
1435,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    PECHUAN                                           ,12,442637.6,4477363.5,40.444946559939545,-3.67641626958924
1436,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    ALFONSO RODRIGUEZ SANTAMARIA                      ,19,441889.6,4477855.5,40.44932677699321,-3.6852810916210514
1437,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    PADRE DAMIAN                                      ,20,441890.6,4478542.5,40.4555156524926,-3.6853321725475316
1438,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,AVENIDA                  ALFONSO XIII                                      ,162,442847.6,4479084.5,40.46046460148295,-3.674095027622872
1439,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    PADRE DAMIAN                                      ,20,441890.6,4478542.5,40.4555156524926,-3.6853321725475316
1440,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    ROSA JARDON                                       ,9,443254.6,4479663.5,40.465708395800704,-3.6693466722513697
1441,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    PRINCIPE DE VERGARA                               ,206,442583.6,4477927.5,40.4500236116554,-3.6771039823529144
1443,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    PABLO ARANDA                                      ,16,441950.25,4477022.0,40.44182246080614,-3.684489734310556
1444,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    CASTELLON DE LA PLANA                             ,7,441924.28,4476853.0,40.440298216002205,-3.684780488298789
1445,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    MARCENADO                                         ,50,442858.6,4477883.5,40.44964618814126,-3.6738571979768064
1446,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    RODRIGUEZ MARIN                                   ,57,442434.6,4477943.5,40.45015744197705,-3.6788624531133323
1447,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,PASEO                    CASTELLANA                                        ,102,441421.6,4477358.5,40.44481673049577,-3.6907538777083504
1448,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,AVENIDA                  ALFONSO XIII                                      ,127,443111.6,4479035.5,40.46004130269569,-3.6709770397922785
1449,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,AVENIDA                  ALFONSO XIII                                      ,160,442961.6,4479078.5,40.4604183838206,-3.672749981425356
1450,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    COLOMBIA                                          ,45,443076.6,4478704.5,40.45705710321814,-3.671360141250587
1451,AUTOESCUELA,AUTOESCUELA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    MARCENADO                                         ,33,442867.6,4477705.5,40.44804329770343,-3.6737350562640296
1452,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,AVENIDA                  DOCTOR ARCE                                       ,15,442064.6,4477493.5,40.44607792881417,-3.6831844782537724
1453,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,CALLE                    SANTA RITA                                        ,2,443289.6,4477438.5,40.44566692611175,-3.668735094581164
1454,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,CALLE                    CANILLAS                                          ,92,443139.6,4477240.5,40.44387299961476,-3.670486071544937
1455,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    CARTAGENA                                         ,164,442622.6,4477194.5,40.443423091783046,-3.6765778721695788
1456,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    FUENTE DEL SAZ                                    ,5,442319.6,4478329.5,40.45362673598943,-3.680253609149944
1457,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,PASEO                    LA HABANA                                         ,172,442256.6,4479006.5,40.45972108350552,-3.6810581302667686
1458,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    BENIGNO SOTO                                      ,16,442838.6,4477702.5,40.44801427870841,-3.674076746923336
1459,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    BENIGNO SOTO                                      ,10,442793.6,4477695.5,40.44794812391127,-3.6746067447457023
1460,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    NIEREMBERG                                        ,21,442972.6,4477699.5,40.44799645641427,-3.672496383734525
1461,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    COLOMBIA                                          ,38,443116.6,4478653.5,40.4566004101041,-3.670883838080822
1462,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    NERVION                                           ,2,441979.6,4477563.5,40.44670259342004,-3.684193140043675
1463,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    JOAQUIN BAU                                       ,2,441791.6,4479463.5,40.4638054950345,-3.6865841442014764
1464,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    BIDASOA                                           ,7,442146.6,4477681.5,40.44777723053391,-3.682234709714486
1465,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    COCHABAMBA                                        ,23,442455.6,4478620.5,40.45625762470967,-3.6786761766249003
1466,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    CRUCERO 25 DE MAYO                                ,10,443070.6,4479316.5,40.46256987274916,-3.6714857932909912
1467,"CENTRO PUBLICO DE SECUNDARIA, BACHILLERATO Y/O FP","SECUNDARIA, BACH, FP",PUBLICO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    PUERTO RICO                                       ,36,442846.6,4478630.5,40.45637469084779,-3.674065943598547
1468,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,HISPANOAMERICA      ,4,CHAMARTIN           ,5,CALLE                    PADRE DAMIAN                                      ,20,441890.6,4478542.5,40.4555156524926,-3.6853321725475316
1469,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,NUEVA ESPAÃÂA        ,5,CHAMARTIN           ,5,CALLE                    APOLONIO MORALES                                  ,11,442068.6,4479419.5,40.46342848400054,-3.683313057054252
1470,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,PROSPERIDAD         ,2,CHAMARTIN           ,5,CALLE                    CLARA DEL REY                                     ,57,443312.6,4477405.5,40.445371214423695,-3.6684609484659223
1471,AUTOESCUELA,AUTOESCUELA,PRIVADO,CIUDAD JARDIN       ,3,CHAMARTIN           ,5,CALLE                    PRADILLO                                          ,4,442680.6,4477730.5,40.4482556367856,-3.675942368792984
1472,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    GUADIANA                                          ,16,441906.6,4477720.5,40.44811182353755,-3.685068279327557
1473,CENTROS PRIVADOS DE EDUCACION PRIMARIA,PRIMARIA,PRIVADO,CASTILLA            ,6,CHAMARTIN           ,5,CALLE                    MARQUES DE TORROJA                                ,4,442789.7,4480184.0,40.47036540779564,-3.674877027195915
1474,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,INFANTIL Y PRIMARIA,PRIVADO,EL VISO             ,1,CHAMARTIN           ,5,CALLE                    MADRE CARMEN DEL NIÃÂO JESUS                       ,9,442288.6,4478021.5,40.450849978445135,-3.680591188842632
1475,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,CASTILLA            ,6,CHAMARTIN           ,5,AVENIDA                  BURGOS                                            ,34,442814.62,4481242.5,40.47990255229867,-3.674678519705275
